Temperatura   , dT           , Intensitat   , dI           , Tensió          , dV
30.9710178375 , 0.0451921187 , 5.7390041351 , 0.0049999999 , 2772.4270019531 , 3.0903372765
31.0362644196 , 0.0681628287 , 5.7193160057 , 0.0049999999 , 2772.7824707031 , 3.1750688553
30.8198261261 , 0.0412244499 , 5.7205224037 , 0.0049999999 , 2779.6567382813 , 4.4761643410
30.7803058624 , 0.0569855273 , 5.7188000679 , 0.0049999999 , 2786.1088867188 , 2.7303607464
30.7194538116 , 0.0336411633 , 5.7188367844 , 0.0049999999 , 2783.2880859375 , 3.3287386894
30.6943607330 , 0.0545348153 , 5.7253413200 , 0.0049999999 , 2790.5000000000 , 4.4324712753
30.6811847687 , 0.0713854358 , 5.7391319275 , 0.0049999999 , 2791.6320800781 , 3.2506949902
30.6215877533 , 0.0427482277 , 5.7383570671 , 0.0049999999 , 2798.7336425781 , 3.2824738026
30.6448040009 , 0.0713244975 , 5.7355837822 , 0.0049999999 , 2801.6552734375 , 3.7328846455
30.6937313080 , 0.0658924133 , 5.7247848511 , 0.0049999999 , 2805.8535156250 , 3.6475327015
30.6410312653 , 0.0535811149 , 5.7299618721 , 0.0049999999 , 2814.3974609375 , 2.5292003155
30.5193347931 , 0.0534418300 , 5.7430462837 , 0.0049999999 , 2814.9992675781 , 3.3337008953
30.5500736237 , 0.0454251729 , 5.7428565025 , 0.0049999999 , 2815.3310546875 , 3.0535838604
30.5331325531 , 0.0415546112 , 5.7420749664 , 0.0049999999 , 2825.9370117188 , 3.5986785889
30.3248577118 , 0.0551802218 , 5.7489418983 , 0.0049999999 , 2825.7951660156 , 4.6856865883
30.4170780182 , 0.0517770797 , 5.7496275902 , 0.0049999999 , 2836.1667480469 , 3.2302737236
30.4289951324 , 0.0381571241 , 5.7562274933 , 0.0049999999 , 2838.0422363281 , 4.1418061256
30.4089221954 , 0.0369328633 , 5.7465391159 , 0.0049999999 , 2835.1110839844 , 3.7862138748
30.3650035858 , 0.0451921187 , 5.7407493591 , 0.0049999999 , 2846.7927246094 , 2.8206984997
30.1962528229 , 0.0677881837 , 5.7249164581 , 0.0049999999 , 2845.1442871094 , 3.3461577892
30.2219715118 , 0.0362538882 , 5.7293477058 , 0.0049999999 , 2850.7285156250 , 3.6846351624
30.2194614410 , 0.0353693068 , 5.7417612076 , 0.0049999999 , 2854.3774414063 , 3.4206578732
30.1253604889 , 0.0458877385 , 5.7612357140 , 0.0049999999 , 2863.6330566406 , 3.1584506035
30.1937427521 , 0.0323420763 , 5.7582497597 , 0.0049999999 , 2866.0561523438 , 4.2667384148
30.0017757416 , 0.0425443202 , 5.7508010864 , 0.0049999999 , 2864.8605957031 , 3.7592043877
30.0795688629 , 0.0474973880 , 5.7508130074 , 0.0049999999 , 2872.1623535156 , 2.9815866947
30.0331439972 , 0.0428063124 , 5.7547307014 , 0.0049999999 , 2872.5136718750 , 4.3683710098
29.9591159821 , 0.0421630107 , 5.7517848015 , 0.0049999999 , 2878.4650878906 , 5.0603690147
29.9578609467 , 0.0620672703 , 5.7705016136 , 0.0049999999 , 2888.9372558594 , 2.6045103073
29.8593692780 , 0.0487366579 , 5.7637810707 , 0.0049999999 , 2890.5920410156 , 3.6735243797
29.8838367462 , 0.0430811308 , 5.7526040077 , 0.0049999999 , 2890.1176757813 , 2.8379764557
29.8380374908 , 0.0473664328 , 5.7452316284 , 0.0049999999 , 2893.1337890625 , 3.5903615952
29.7464466095 , 0.0547734834 , 5.7246766090 , 0.0049999999 , 2897.1977539063 , 3.8702797890
29.7464466095 , 0.0493446216 , 5.7078871727 , 0.0049999999 , 2900.6381835938 , 4.4885430336
29.7514629364 , 0.0532088615 , 5.7041316032 , 0.0049999999 , 2920.7365722656 , 4.4003667831
29.7125682831 , 0.0444017686 , 5.6968441010 , 0.0049999999 , 2920.8461914063 , 4.3816108704
29.7125682831 , 0.0440788418 , 5.6978554726 , 0.0049999999 , 2922.6064453125 , 3.2230560780
29.6579914093 , 0.0385458283 , 5.7129297256 , 0.0049999999 , 2921.1735839844 , 4.4022755623
29.6937465668 , 0.0385297090 , 5.7158737183 , 0.0049999999 , 2924.2089843750 , 3.3930764198
29.6266231537 , 0.0422071852 , 5.7259712219 , 0.0049999999 , 2931.9343261719 , 3.5774264336
29.5275020599 , 0.0565478466 , 5.7206511497 , 0.0049999999 , 2939.9365234375 , 4.2730736732
29.5450687408 , 0.0567780510 , 5.7192821503 , 0.0049999999 , 2944.3337402344 , 4.1230621338
29.5049190521 , 0.0596899725 , 5.7170729637 , 0.0049999999 , 2943.4155273438 , 5.2764620781
29.6216030121 , 0.0429367051 , 5.7225327492 , 0.0049999999 , 2951.8225097656 , 3.5209054947
29.5030384064 , 0.0385941416 , 5.7286682129 , 0.0049999999 , 2946.5717773438 , 4.5446844101
29.4522266388 , 0.0533836819 , 5.7293057442 , 0.0049999999 , 2958.0671386719 , 3.7201962471
29.3813343048 , 0.0424712561 , 5.7284140587 , 0.0049999999 , 2956.5744628906 , 3.3286876678
29.3173427582 , 0.0368318148 , 5.7273674011 , 0.0049999999 , 2961.3466796875 , 4.4498357773
29.3907451630 , 0.0544322133 , 5.7241058350 , 0.0049999999 , 2971.1596679688 , 3.6693389416
29.2859783173 , 0.0370000750 , 5.7405838966 , 0.0049999999 , 2978.8212890625 , 6.3812389374
29.2797069550 , 0.0447501317 , 5.7413730621 , 0.0049999999 , 2973.0871582031 , 4.4786491394
29.3712940216 , 0.0370671637 , 5.7237682343 , 0.0049999999 , 2978.7819824219 , 4.7735681534
29.1542377472 , 0.0387226790 , 5.7278261185 , 0.0049999999 , 2981.8549804688 , 4.4013695717
29.1881122589 , 0.0363052562 , 5.7307453156 , 0.0049999999 , 2984.2922363281 , 4.6179437637
29.2031688690 , 0.0386584662 , 5.7447285652 , 0.0049999999 , 2985.4223632813 , 4.3135547638
29.1510982513 , 0.0412696265 , 5.7164092064 , 0.0049999999 , 2994.1425781250 , 3.9146296978
29.1027927399 , 0.0340631828 , 5.7312154770 , 0.0049999999 , 2995.0322265625 , 4.1564879417
28.8989086151 , 0.0364759453 , 5.7257375717 , 0.0049999999 , 2999.3725585938 , 4.6628475189
28.9660358429 , 0.0464928746 , 5.7408318520 , 0.0049999999 , 3000.8457031250 , 4.4738097191
28.9936351776 , 0.0495205410 , 5.7437934875 , 0.0049999999 , 3011.8293457031 , 5.1896796227
29.0193576813 , 0.0636776313 , 5.7381567955 , 0.0049999999 , 3015.2314453125 , 4.3589735031
28.9710521698 , 0.0587353744 , 5.7373571396 , 0.0049999999 , 3016.4113769531 , 5.7994790077
28.9465885162 , 0.0526337437 , 5.7580046654 , 0.0049999999 , 3021.6267089844 , 5.0369343758
28.9384288788 , 0.0346955433 , 5.7580285072 , 0.0049999999 , 3023.3723144531 , 3.2830457687
28.8606395721 , 0.0514883511 , 5.7529220581 , 0.0049999999 , 3028.0019531250 , 4.4834208488
28.9334087372 , 0.0440647490 , 5.7325749397 , 0.0049999999 , 3029.6096191406 , 4.3915233612
28.8832263947 , 0.0520164557 , 5.7280597687 , 0.0049999999 , 3039.0808105469 , 5.0860962868
28.8775768280 , 0.0717153251 , 5.7370610237 , 0.0049999999 , 3033.3376464844 , 4.7481336594
28.7797107697 , 0.0550111160 , 5.7318530083 , 0.0049999999 , 3043.8662109375 , 4.0388698578
28.7301540375 , 0.0613424964 , 5.7297301292 , 0.0049999999 , 3041.4086914063 , 5.3097491264
28.6617717743 , 0.0518849343 , 5.7156090736 , 0.0049999999 , 3044.7487792969 , 4.4569931030
28.7521076202 , 0.0462383404 , 5.6960630417 , 0.0049999999 , 3051.4035644531 , 4.2102837563
28.5908832550 , 0.0642312244 , 5.6909251213 , 0.0049999999 , 3059.8310546875 , 6.1351709366
28.7276401520 , 0.0485323109 , 5.6958250999 , 0.0049999999 , 3060.2822265625 , 4.6272721291
28.6410732269 , 0.0586295202 , 5.6999912262 , 0.0049999999 , 3060.1918945313 , 4.0994520187
28.5544986725 , 0.0513312817 , 5.7070374489 , 0.0049999999 , 3061.7819824219 , 4.3418946266
28.5883731842 , 0.0453978181 , 5.7059307098 , 0.0049999999 , 3075.8710937500 , 3.7787616253
28.6122112274 , 0.0531855114 , 5.7050571442 , 0.0049999999 , 3071.6674804688 , 4.5922989845
28.4459629059 , 0.0394064039 , 5.7209982872 , 0.0049999999 , 3072.5825195313 , 4.2020907402
28.4503574371 , 0.0338620059 , 5.7108030319 , 0.0049999999 , 3072.8554687500 , 4.5770745277
28.4810962677 , 0.0426318273 , 5.7046799660 , 0.0049999999 , 3080.0349121094 , 3.5719070435
28.3437099457 , 0.0366627835 , 5.7228569984 , 0.0049999999 , 3081.0378417969 , 4.5066184998
28.4309101105 , 0.0606602691 , 5.7200465202 , 0.0049999999 , 3087.1586914063 , 4.5317397118
28.4541225433 , 0.0464928746 , 5.7234997749 , 0.0049999999 , 3094.2426757813 , 3.4863049984
28.4340457916 , 0.0515727326 , 5.7301487923 , 0.0049999999 , 3096.0075683594 , 3.3411052227
28.4459629059 , 0.0451233461 , 5.7299056053 , 0.0049999999 , 3100.0878906250 , 3.2266151905
28.3148517609 , 0.0539623201 , 5.7229709625 , 0.0049999999 , 3107.2148437500 , 5.5319209099
28.2684307098 , 0.0462786257 , 5.7130675316 , 0.0049999999 , 3110.3540039063 , 4.5644159317
28.2075786591 , 0.0442616530 , 5.7107472420 , 0.0049999999 , 3105.2246093750 , 4.5219206810
28.2226314545 , 0.0540773049 , 5.7123222351 , 0.0049999999 , 3117.4433593750 , 4.2916069031
28.2063198090 , 0.0591778718 , 5.7175250053 , 0.0049999999 , 3120.4929199219 , 4.3533191681
28.2859935760 , 0.0493572094 , 5.7214746475 , 0.0049999999 , 3123.9819335938 , 6.7272720337
28.2119693756 , 0.0469449200 , 5.7218546867 , 0.0049999999 , 3126.9084472656 , 4.6803302765
28.2094593048 , 0.0431099609 , 5.7118182182 , 0.0049999999 , 3122.5278320313 , 3.9760406017
27.9873790741 , 0.0633843169 , 5.7125530243 , 0.0049999999 , 3125.5119628906 , 4.6568980217
27.9961605072 , 0.0469184518 , 5.7160229683 , 0.0049999999 , 3128.2246093750 , 4.9853606224
27.9817333221 , 0.0348562971 , 5.7175588608 , 0.0049999999 , 3139.9794921875 , 6.2216367722
27.9422130585 , 0.0519327968 , 5.7271218300 , 0.0049999999 , 3152.0939941406 , 5.1244120598
27.9114704132 , 0.0520641990 , 5.7293787003 , 0.0049999999 , 3143.5488281250 , 4.3978047371
27.9252719879 , 0.0338986702 , 5.7270150185 , 0.0049999999 , 3150.2268066406 , 5.8264942169
27.9723224640 , 0.0528574921 , 5.7339229584 , 0.0049999999 , 3159.4372558594 , 3.8696053028
28.0218830109 , 0.0418376513 , 5.7292733192 , 0.0049999999 , 3163.5253906250 , 2.9592289925
27.7778491974 , 0.0406325683 , 5.7429146767 , 0.0049999999 , 3161.1425781250 , 5.3135671616
27.7703189850 , 0.0428353250 , 5.7531166077 , 0.0049999999 , 3170.9306640625 , 4.1870956421
27.7753353119 , 0.0488512293 , 5.7566814423 , 0.0049999999 , 3175.0830078125 , 4.1915340424
27.8424625397 , 0.0666981712 , 5.7431626320 , 0.0049999999 , 3176.5368652344 , 4.0188250542
27.8192501068 , 0.0610277876 , 5.7367339134 , 0.0049999999 , 3186.6254882813 , 5.3627076149
27.7659282684 , 0.0494075231 , 5.7203254700 , 0.0049999999 , 3182.3452148438 , 4.7835588455
27.6649265289 , 0.0455617085 , 5.7241172791 , 0.0049999999 , 3186.3608398438 , 4.4348464012
27.5984249115 , 0.0458606593 , 5.7226462364 , 0.0049999999 , 3187.1569824219 , 6.0840640068
27.7364406586 , 0.0545917414 , 5.7182693481 , 0.0049999999 , 3195.5158691406 , 4.7084717751
27.5338115692 , 0.0563387536 , 5.7211675644 , 0.0049999999 , 3202.6052246094 , 5.6801590919
27.5262851715 , 0.0541232266 , 5.7254853249 , 0.0049999999 , 3198.6184082031 , 4.3862929344
27.7006855011 , 0.0381245501 , 5.7249760628 , 0.0049999999 , 3203.2268066406 , 4.8845891953
27.5206356049 , 0.0679346323 , 5.7220754623 , 0.0049999999 , 3215.5146484375 , 5.2347111702
27.5407123566 , 0.0650289282 , 5.7405881882 , 0.0049999999 , 3214.0473632813 , 4.2891378403
27.4786052704 , 0.0438102819 , 5.7458944321 , 0.0049999999 , 3208.8417968750 , 4.2876682281
27.5701999664 , 0.0450268798 , 5.7352852821 , 0.0049999999 , 3215.5778808594 , 5.5431609154
27.5538845062 , 0.0479788147 , 5.7482037544 , 0.0049999999 , 3219.6975097656 , 3.7480340004
27.5400829315 , 0.0511251613 , 5.7424917221 , 0.0049999999 , 3226.7265625000 , 5.4347200394
27.4108524323 , 0.0339535959 , 5.7358860970 , 0.0049999999 , 3219.3566894531 , 4.6899414063
27.4666843414 , 0.0443317629 , 5.7372670174 , 0.0049999999 , 3229.3918457031 , 5.2662181854
27.3079662323 , 0.0407546833 , 5.7201952934 , 0.0049999999 , 3228.9763183594 , 5.7508168221
27.3870143890 , 0.0541691184 , 5.7158193588 , 0.0049999999 , 3230.4733886719 , 3.2428030968
27.3042049408 , 0.0361509435 , 5.7017464638 , 0.0049999999 , 3225.5100097656 , 2.9328341484
27.2402133942 , 0.0396421365 , 5.7049541473 , 0.0049999999 , 3233.2436523438 , 5.2134761810
27.3782329559 , 0.0565368608 , 5.7262783051 , 0.0049999999 , 3237.7558593750 , 5.4469671249
27.2508792877 , 0.0466529243 , 5.7352132797 , 0.0049999999 , 3252.8923339844 , 5.6471099854
27.2226467133 , 0.0341178477 , 5.7202997208 , 0.0049999999 , 3252.1740722656 , 5.4093289375
27.1963024139 , 0.0448748805 , 5.7087097168 , 0.0049999999 , 3249.1889648438 , 4.6080765724
27.2245311737 , 0.0598873608 , 5.7197680473 , 0.0049999999 , 3254.5852050781 , 3.7056736946
27.1103534698 , 0.0700769573 , 5.7161669731 , 0.0049999999 , 3253.4978027344 , 4.6693878174
27.0871448517 , 0.0416740179 , 5.7204966545 , 0.0049999999 , 3255.2858886719 , 3.8621864319
27.0564022064 , 0.0483527966 , 5.7286667824 , 0.0049999999 , 3257.5122070313 , 4.0077686310
27.0081005096 , 0.0568436496 , 5.7306475639 , 0.0049999999 , 3260.8010253906 , 4.6585755348
27.1216449738 , 0.0354219526 , 5.7189989090 , 0.0049999999 , 3272.1506347656 , 4.1392469406
27.0777339935 , 0.0564489029 , 5.7312259674 , 0.0049999999 , 3280.4655761719 , 4.1269650459
26.9528942108 , 0.0486218184 , 5.7545623779 , 0.0049999999 , 3268.6691894531 , 4.6682648659
26.9372081757 , 0.0569855273 , 5.7621345520 , 0.0049999999 , 3278.5327148438 , 5.2425842285
27.0306835175 , 0.0465729646 , 5.7721238136 , 0.0049999999 , 3286.7597656250 , 3.7167785168
26.7866497040 , 0.0845246688 , 5.7604789734 , 0.0049999999 , 3282.6149902344 , 5.2588105202
26.9334430695 , 0.0426463969 , 5.7641625404 , 0.0049999999 , 3283.0178222656 , 3.5743303299
26.9842586517 , 0.0414798036 , 5.7586865425 , 0.0049999999 , 3288.3596191406 , 4.4986209869
26.7703342438 , 0.0501375832 , 5.7405710220 , 0.0049999999 , 3291.4709472656 , 3.8344540596
26.8255405426 , 0.0634920225 , 5.7413611412 , 0.0049999999 , 3298.2275390625 , 4.1330227852
26.7301845551 , 0.0498518273 , 5.7363338470 , 0.0049999999 , 3294.1386718750 , 4.6290397644
26.6241645813 , 0.0576627590 , 5.7353501320 , 0.0049999999 , 3296.8593750000 , 4.3646917343
26.6944293976 , 0.0365864635 , 5.7393488884 , 0.0049999999 , 3300.4208984375 , 4.1149592400
26.6812534332 , 0.0503724217 , 5.7290282249 , 0.0049999999 , 3302.6733398438 , 4.4671134949
26.7433605194 , 0.0492564291 , 5.7213268280 , 0.0049999999 , 3312.4816894531 , 4.6375126839
26.6084804535 , 0.0610328764 , 5.7263617516 , 0.0049999999 , 3308.6459960938 , 3.8956637383
26.7891559601 , 0.0495079942 , 5.7195372581 , 0.0049999999 , 3317.3591308594 , 4.9756317139
26.6699619293 , 0.0510096066 , 5.7313442230 , 0.0049999999 , 3321.6000976563 , 4.7409338951
26.7082271576 , 0.0557792038 , 5.7147421837 , 0.0049999999 , 3326.7109375000 , 4.0778779984
26.5771160126 , 0.0482820906 , 5.7142081261 , 0.0049999999 , 3319.5124511719 , 4.2184109688
26.5984458923 , 0.0373925008 , 5.7077445984 , 0.0049999999 , 3321.5065917969 , 5.8858904839
26.5858955383 , 0.0398141220 , 5.7098636627 , 0.0049999999 , 3332.7062988281 , 3.9543190002
26.4572906494 , 0.0447917543 , 5.7142133713 , 0.0049999999 , 3325.6174316406 , 4.2440295219
26.6574134827 , 0.0625010952 , 5.7158079147 , 0.0049999999 , 3338.9345703125 , 4.0745573044
26.4974422455 , 0.0337977409 , 5.7128477097 , 0.0049999999 , 3334.1779785156 , 3.8199257851
26.3725986481 , 0.0320817530 , 5.7043223381 , 0.0049999999 , 3336.0581054688 , 4.6753439903
26.5802516937 , 0.0543694161 , 5.7043418884 , 0.0049999999 , 3347.6821289063 , 3.6597065926
26.5915431976 , 0.0559459925 , 5.7137613297 , 0.0049999999 , 3348.0153808594 , 5.0273981094
26.4183979034 , 0.0462249070 , 5.7293205261 , 0.0049999999 , 3347.1269531250 , 4.5257177353
26.3581714630 , 0.0528751127 , 5.7340445518 , 0.0049999999 , 3347.0185546875 , 5.5335593224
26.5250453949 , 0.0560513660 , 5.7346329689 , 0.0049999999 , 3358.5878906250 , 4.9425582886
26.4673290253 , 0.0665909946 , 5.7428545952 , 0.0049999999 , 3359.9587402344 , 4.0940022469
26.4140071869 , 0.0507715978 , 5.7398753166 , 0.0049999999 , 3365.0678710938 , 5.1392626762
26.3431148529 , 0.0327239297 , 5.7531895638 , 0.0049999999 , 3369.2080078125 , 4.4999461174
26.2885379791 , 0.0466928482 , 5.7497878075 , 0.0049999999 , 3361.8183593750 , 4.8373126984
26.2521533966 , 0.0445693210 , 5.7385454178 , 0.0049999999 , 3364.8002929688 , 5.1176762581
26.3167686462 , 0.0367727391 , 5.7452764511 , 0.0049999999 , 3377.1018066406 , 4.2151679993
26.2483863831 , 0.0590517782 , 5.7421774864 , 0.0049999999 , 3368.9887695313 , 6.6947031021
26.3751106262 , 0.0629812479 , 5.7506213188 , 0.0049999999 , 3376.1079101563 , 3.8657453060
26.3104934692 , 0.0506858900 , 5.7451562881 , 0.0049999999 , 3385.9187011719 , 4.4800877571
26.2803802490 , 0.0521357320 , 5.7421913147 , 0.0049999999 , 3385.9238281250 , 3.7767169476
26.3437423706 , 0.0535521284 , 5.7298769951 , 0.0049999999 , 3391.8466796875 , 4.3046779633
26.1053543091 , 0.0667167976 , 5.7246551514 , 0.0049999999 , 3385.1589355469 , 4.6102652550
26.1555385590 , 0.0523912534 , 5.7255716324 , 0.0049999999 , 3386.0290527344 , 4.9675230980
26.1266841888 , 0.0590833314 , 5.7317690849 , 0.0049999999 , 3391.6201171875 , 5.6578283310
26.0946884155 , 0.0452333353 , 5.7368583679 , 0.0049999999 , 3393.3276367188 , 3.4347136021
26.1122550964 , 0.0642699003 , 5.7369213104 , 0.0049999999 , 3395.4394531250 , 4.0729942322
26.0520286560 , 0.0413448140 , 5.7428383827 , 0.0049999999 , 3401.1552734375 , 5.3940229416
26.1147632599 , 0.0497020818 , 5.7392506599 , 0.0049999999 , 3400.3122558594 , 4.3231754303
26.1480121613 , 0.0323132500 , 5.7233228683 , 0.0049999999 , 3411.5458984375 , 4.7381305695
25.9604377747 , 0.0486090407 , 5.7232737541 , 0.0049999999 , 3407.0898437500 , 5.4333868027
25.9491462708 , 0.0773088932 , 5.7088217735 , 0.0049999999 , 3405.5246582031 , 5.1097483635
26.1398563385 , 0.0489338078 , 5.7148628235 , 0.0049999999 , 3412.3876953125 , 3.1401314735
25.9911785126 , 0.0413072333 , 5.7171254158 , 0.0049999999 , 3409.9228515625 , 4.5708384514
26.0965709686 , 0.0774774402 , 5.7268533707 , 0.0049999999 , 3420.0698242188 , 4.5406227112
26.0614395142 , 0.0456094034 , 5.7264513969 , 0.0049999999 , 3416.2155761719 , 5.0591592789
25.9616928101 , 0.0563222133 , 5.7284097672 , 0.0049999999 , 3417.9538574219 , 4.3259453773
25.9234237671 , 0.0508754812 , 5.7317590714 , 0.0049999999 , 3427.9572753906 , 3.7312049866
25.7992115021 , 0.0499949083 , 5.7372155190 , 0.0049999999 , 3423.3361816406 , 5.2245330811
25.8481426239 , 0.0483977385 , 5.7377305031 , 0.0049999999 , 3430.0344238281 , 5.1265888214
25.9108772278 , 0.0623368993 , 5.7519917488 , 0.0049999999 , 3429.9526367188 , 4.7793645859
25.7948207855 , 0.0454593487 , 5.7620186806 , 0.0049999999 , 3430.4384765625 , 4.3135275841
25.7753696442 , 0.0485770851 , 5.7589545250 , 0.0049999999 , 3442.0688476563 , 6.0411386490
25.8450050354 , 0.0381082557 , 5.7632789612 , 0.0049999999 , 3440.6945800781 , 5.3089809418
25.7345943451 , 0.0362367518 , 5.7594785690 , 0.0049999999 , 3440.1706542969 , 4.6707339287
25.8243045807 , 0.0636532381 , 5.7323708534 , 0.0049999999 , 3449.6850585938 , 4.9839067459
25.8048553467 , 0.0448056199 , 5.7356905937 , 0.0049999999 , 3455.0605468750 , 7.1804976463
25.7276935577 , 0.0584544539 , 5.7389225960 , 0.0049999999 , 3447.5927734375 , 5.7728400230
25.6254367828 , 0.0628578439 , 5.7403659821 , 0.0049999999 , 3447.3703613281 , 5.3417992592
25.6793880463 , 0.0459148027 , 5.7323851585 , 0.0049999999 , 3448.0485839844 , 5.0257363319
25.6806430817 , 0.0442125089 , 5.7327733040 , 0.0049999999 , 3459.1437988281 , 5.0143184662
25.7433776855 , 0.0361767113 , 5.7289714813 , 0.0049999999 , 3457.1672363281 , 5.0092358589
25.6699790955 , 0.0526278391 , 5.7272586823 , 0.0049999999 , 3458.6127929688 , 5.2981238365
25.7352218628 , 0.0677102432 , 5.7221760750 , 0.0049999999 , 3471.7285156250 , 5.8756203651
25.6938171387 , 0.0373426341 , 5.7334747314 , 0.0049999999 , 3478.1108398438 , 6.1364483833
25.5871677399 , 0.0397204049 , 5.7285037041 , 0.0049999999 , 3473.0693359375 , 5.6202206612
25.6461372375 , 0.0449647605 , 5.7267155647 , 0.0049999999 , 3474.2592773438 , 6.2298002243
25.6110095978 , 0.0599858202 , 5.7382926941 , 0.0049999999 , 3475.0349121094 , 6.3449373245
25.6091251373 , 0.0510096066 , 5.7388224602 , 0.0049999999 , 3485.0905761719 , 6.5171499252
25.6072444916 , 0.0643182024 , 5.7528524399 , 0.0049999999 , 3480.1516113281 , 4.9799346924
25.6015987396 , 0.0347760096 , 5.7525367737 , 0.0049999999 , 3480.3625488281 , 5.3826870918
25.5708580017 , 0.0394930057 , 5.7365012169 , 0.0049999999 , 3491.0966796875 , 5.4687728882
25.4453887939 , 0.0608392023 , 5.7496647835 , 0.0049999999 , 3494.6401367188 , 6.5051479340
25.5871677399 , 0.0553544275 , 5.7545514107 , 0.0049999999 , 3486.8742675781 , 4.2121925354
25.4428806305 , 0.0485770851 , 5.7504029274 , 0.0049999999 , 3491.1411132813 , 4.6319665909
25.5865402222 , 0.0344620235 , 5.7509427071 , 0.0049999999 , 3502.4296875000 , 5.3416938782
